timestamp,device_id,location,temperature,humidity,gas_level,flame_detected,motion_detected,light_level,is_anomaly
2025-10-16 05:51:41.075336,ESP32_002,Living Room,22.54777559675698,68.60150795872546,0.163356407136237,0,1,297.83838196338684,0
2025-10-10 15:06:41.075336,RPI_001,Living Room,24.139617292785193,52.24517351315586,0.1028991473294425,0,0,142.6918656148632,0
2025-10-12 18:46:41.075336,ESP32_002,Living Room,29.12174315563435,51.20160693899013,0.04677410134584806,0,1,241.5534672686747,0
2025-10-02 22:21:41.075336,ESP32_001,Kitchen,22.532740202853397,76.8076571338819,0.11119233448898284,0,0,223.13436156167373,0
2025-10-12 18:31:41.075336,ESP32_001,Living Room,22.955859294791278,66.20933395613991,0.15633618183893172,0,0,317.63311772081954,0
2025-10-08 20:41:41.075336,ESP32_002,Bedroom,28.758527903282452,64.39669722273024,0.18862182716479514,0,1,307.7999083582154,0
2025-10-02 13:26:41.075336,ESP32_003,Bedroom,26.403079515296298,77.44103184465979,0.011920878637267582,0,1,489.907880637356,0
2025-10-04 03:46:41.075336,RPI_001,Living Room,21.988127883755503,63.841601779674775,0.1550195912027733,0,1,219.22480650677693,0
2025-10-02 00:06:41.075336,RPI_001,Living Room,24.888889608854765,48.839358239281054,0.13395960709620897,0,1,401.7999193787873,0
2025-10-01 19:26:41.075336,ESP32_003,Garage,24.221359967248247,72.59283711436169,0.07801408203111881,0,0,355.6703579053538,0
2025-10-21 23:51:41.075336,ESP32_001,Garage,23.41300475739062,54.943794140808116,0.1076720476546,0,1,190.49147580914175,0
2025-10-23 08:36:41.075336,ESP32_003,Kitchen,25.425939741622017,65.96793777330814,0.13126631316477524,1,0,203.86638620409173,0
2025-10-18 08:41:41.075336,ESP32_002,Living Room,26.206804231603893,59.351907464388695,0.13814317805932258,1,1,377.92262058838367,0
2025-10-21 19:06:41.075336,RPI_001,Kitchen,25.58620966384996,64.62912779493114,0.08136448476901255,0,0,425.822337134928,0
2025-10-10 16:51:41.075336,RPI_001,Kitchen,28.478143129901568,59.47552300350881,0.05893566021399146,0,0,214.28579848564442,0
2025-10-05 20:11:41.075336,RPI_001,Living Room,23.179404466428473,56.33366121331067,0.1560409324415398,1,0,316.25070134570007,0
2025-10-18 11:36:41.075336,ESP32_001,Kitchen,27.42113924982006,58.99406894621792,0.1927632054788182,1,0,395.9805809910381,0
2025-10-05 11:06:41.075336,ESP32_001,Living Room,20.35414510340876,45.04802412696844,0.0966815080394973,0,1,251.78978189682988,0
2025-10-01 06:56:41.075336,RPI_001,Kitchen,21.23713173049225,73.69781101962379,0.037599470555317,0,0,245.81184595328716,0
2025-09-30 04:41:41.075336,ESP32_001,Bedroom,30.017717160513108,61.63924063593429,0.08728921748559673,0,0,304.9182424619706,0
2025-10-20 09:41:41.075336,RPI_001,Living Room,27.40210584263673,57.07483806450658,0.1192382510885511,0,0,357.6506959135065,0
2025-10-05 12:26:41.075336,ESP32_001,Living Room,25.544279860341913,62.67136296461731,0.06402402435569862,0,0,168.83987668067232,0
2025-09-26 20:31:41.075336,ESP32_001,Garage,26.071046457895143,53.4316453130557,0.06331960269566803,0,1,393.64869584507716,0
2025-10-04 23:46:41.075336,RPI_001,Living Room,27.82393174230245,58.29827468599216,0.07208612018959734,0,0,264.7267447769106,0
2025-10-23 17:26:41.075336,ESP32_003,Garage,27.356036809030847,63.27818715815984,0.14286282683308654,0,0,468.13689102767853,0
2025-10-13 05:01:41.075336,ESP32_003,Living Room,27.198487245465234,62.11124776844667,0.12416452482145116,0,0,328.245678540512,0
2025-10-25 06:51:41.075336,ESP32_003,Living Room,30.73806440307039,55.583098955715194,0.089887737807479,0,0,305.2173276924678,0
2025-09-28 15:26:41.075336,RPI_001,Kitchen,22.316178093341488,56.290688963923316,0.0498263955678469,1,1,332.505327246507,0
2025-10-23 07:46:41.075336,ESP32_001,Kitchen,23.628344382042414,44.571778509627876,0.14959133571690603,0,0,237.00750395029138,0
2025-10-20 09:56:41.075336,ESP32_002,Kitchen,24.530567871630524,68.98627866730486,0.0963948420114826,0,0,490.3979340831182,0
2025-10-07 22:31:41.075336,RPI_001,Kitchen,29.590585596590053,58.05415336960332,0.10655763526887359,0,0,176.06170814360735,0
2025-10-17 04:11:41.075336,ESP32_002,Living Room,25.190947184489552,58.49651633713733,0.05322724678031036,1,1,205.35465869079962,0
2025-10-27 18:11:41.075336,ESP32_003,Garage,44.72804464112725,85.87965781013058,0.7439581675212312,1,1,14.089130412226814,1
2025-10-28 23:21:41.075336,RPI_001,Kitchen,5.9083818106141415,92.93927275234954,0.7357084689188569,0,1,1129.4933274621758,1
2025-10-26 02:16:41.075336,RPI_001,Kitchen,26.699806445178176,61.90282909922422,0.03847057799113222,0,0,319.9940007538859,0
2025-10-06 13:01:41.075336,ESP32_001,Bedroom,24.442462743421757,63.27075218053307,0.07031502865063714,0,1,268.3256870163198,0
2025-10-04 15:01:41.075336,ESP32_003,Bedroom,26.666537939026746,56.12618254985285,0.1317126438235713,0,0,289.75383962404345,0
2025-10-06 15:41:41.075336,ESP32_001,Living Room,24.417192604064443,47.51336575237373,0.08946447597119142,1,1,338.76769139609337,0
2025-10-09 23:36:41.075336,ESP32_003,Garage,25.33942137115907,55.86189881378103,0.13244237703123252,1,1,345.95341439852683,0
2025-10-06 11:41:41.075336,RPI_001,Kitchen,25.675792351742647,71.89129781453467,0.010191767041570932,0,0,266.9344546305585,0
2025-10-13 15:56:41.075336,ESP32_003,Bedroom,25.15068309749704,78.57590876649665,0.11126625897702527,0,1,305.477461268029,0
2025-10-10 03:31:41.075336,ESP32_001,Living Room,27.873374843418716,45.12710206792571,0.14012505768466849,1,0,233.14585427680882,0
2025-10-20 14:51:41.075336,RPI_001,Living Room,23.41601793470316,71.14234346742604,0.05406366824972771,0,0,270.9025437086805,0
2025-10-09 12:11:41.075336,ESP32_002,Kitchen,23.951682018349132,72.09369178334762,0.01100884123382831,0,0,277.170744998651,0
2025-10-04 23:01:41.075336,ESP32_003,Kitchen,23.670867936614552,75.89895594810694,0.11797615801401612,1,0,365.9109681553344,0
2025-10-29 16:46:41.075336,RPI_001,Kitchen,7.516644350454707,94.13632746178504,0.9213130563659617,1,1,1262.8419380553266,1
2025-10-29 18:16:41.075336,ESP32_003,Bedroom,12.532134387388773,86.60903358052573,0.8420285452512968,1,0,1392.087586534368,1
2025-10-08 09:26:41.075336,ESP32_003,Garage,24.14753470621361,71.73842020366703,0.0706652959393671,0,0,334.6688035906989,0
2025-10-02 17:51:41.075336,RPI_001,Living Room,27.401228575683046,65.79061572694671,0.10742737638556463,1,0,244.87674411708713,0
2025-09-29 03:51:41.075336,ESP32_003,Kitchen,26.70930184069661,69.71930343440634,0.0723176757724604,0,0,143.18750870878299,0
2025-10-24 11:31:41.075336,ESP32_003,Living Room,23.77197827434413,69.71088338382202,0.04031854553174785,0,1,377.7343633855143,0
2025-10-14 18:31:41.075336,ESP32_003,Living Room,27.92812215806784,82.56752472168766,0.09800566238164493,0,0,256.6344790347943,0
2025-10-17 12:56:41.075336,ESP32_002,Living Room,23.9265161996762,72.556775257411,0.12230854722216232,0,0,512.1949442994357,0
2025-10-25 03:56:41.075336,ESP32_002,Bedroom,31.628816728127134,67.2379941644442,0.058526310056114805,1,0,356.1888948215577,0
2025-10-19 12:21:41.075336,RPI_001,Garage,30.976109907877927,54.64754296059605,0.13301089025679141,0,0,243.89714930743438,0
2025-09-26 00:06:41.075336,RPI_001,Bedroom,19.7108795339118,51.8531434676233,0.027857312296633227,0,0,177.6784773669549,0
2025-10-20 17:06:41.075336,ESP32_001,Living Room,24.6520087830354,56.556540950662914,0.07333205213898224,0,1,258.80836653811775,0
2025-10-14 21:16:41.075336,ESP32_003,Bedroom,26.285026151982176,50.89801293772089,0.11894896811817154,1,0,240.36334229045832,0
2025-09-30 11:11:41.075336,ESP32_002,Kitchen,25.446002371606333,64.40494496163338,-0.04826052649426704,0,0,322.91399457308273,0
2025-10-25 02:16:41.075336,ESP32_003,Bedroom,22.282608359886556,74.7373757807617,0.09308636667428492,0,1,408.20057006819957,0
2025-10-07 20:56:41.075336,ESP32_002,Bedroom,25.39578390031587,44.309009753067755,0.11233641056431364,0,0,187.68416353682193,0
2025-09-30 08:21:41.075336,ESP32_002,Garage,22.995728639070855,65.39950900755103,0.16139939047928006,1,1,338.08115799760634,0
2025-10-18 09:21:41.075336,ESP32_001,Living Room,27.991796702976618,75.20600901763211,0.15568478391925125,0,0,405.3386864681295,0
2025-10-24 14:06:41.075336,ESP32_001,Kitchen,29.123454944282678,68.46722338770843,0.1889724296135057,1,0,150.04790597280433,0
2025-10-18 17:16:41.075336,ESP32_002,Kitchen,21.466715626025927,71.41830927736234,0.08620508028705616,1,1,202.49568519848148,0
2025-09-30 22:51:41.075336,ESP32_001,Kitchen,22.64530506075328,32.70595615076266,0.1681379781148128,0,1,353.5970872338802,0
2025-10-18 02:06:41.075336,ESP32_003,Living Room,25.545969647868393,44.91830790627822,0.20060150137859234,0,0,195.26641048208978,0
2025-09-28 20:01:41.075336,RPI_001,Bedroom,23.16163392854684,79.63552833543815,0.1219585212216163,0,0,434.4762476930698,0
2025-10-25 21:06:41.075336,ESP32_003,Bedroom,24.58677681883622,51.749881015938136,0.18968357163197222,0,0,224.338027853353,0
2025-10-23 23:26:41.075336,RPI_001,Bedroom,19.0574905872321,66.64763089724363,0.09456219538707088,0,0,375.1498281574676,0
2025-10-13 07:11:41.075336,ESP32_003,Bedroom,21.291592611908612,52.650481231646225,0.13067216333250753,0,0,319.1649302999221,0
2025-10-20 15:16:41.075336,RPI_001,Living Room,19.957388622285638,58.41358973956899,0.007749746803381724,1,0,298.0053171755047,0
2025-10-21 20:26:41.075336,ESP32_003,Kitchen,25.005349123313827,52.385444432361496,0.14773915483475009,0,0,328.088059663091,0
2025-10-21 23:26:41.075336,RPI_001,Living Room,18.851576542990955,82.59602027742478,0.05156663611466429,0,0,296.06506641711985,0
2025-10-10 00:21:41.075336,ESP32_003,Kitchen,28.93350249340787,67.18490297317129,0.02557276804840243,1,0,335.48945316493973,0
2025-10-18 00:46:41.075336,ESP32_002,Kitchen,23.006046707493812,49.59532692110434,0.06454043637431389,0,0,260.850288952142,0
2025-09-26 14:11:41.075336,ESP32_003,Kitchen,23.54390935651269,53.21505269512778,0.11051422819476142,1,0,458.3643580896578,0
2025-10-07 09:51:41.075336,ESP32_001,Kitchen,29.19878393543738,77.44495549359888,0.14875220273614334,1,0,391.5901045119153,0
2025-10-05 16:46:41.075336,RPI_001,Bedroom,20.450072351737624,59.55433100574518,0.1032584170541601,1,1,205.05684770525863,0
2025-10-20 21:16:41.075336,ESP32_003,Garage,26.691363625020745,81.30104266320959,0.049614526111490635,0,0,185.39298669479027,0
2025-10-10 07:36:41.075336,ESP32_003,Kitchen,24.51810664142352,78.29562596321239,0.04114898059886529,0,0,217.65971082381918,0
2025-10-16 22:26:41.075336,RPI_001,Garage,22.313716117224875,59.9353840592096,0.19216935820359293,0,0,279.6073872882293,0
2025-10-11 04:36:41.075336,ESP32_002,Garage,27.837608931052436,57.18976802723945,0.06599671843725063,1,1,299.59817365522235,0
2025-10-07 10:56:41.075336,RPI_001,Bedroom,29.77174621785355,69.41066551451931,0.15950193766035217,0,0,306.44490606301235,0
2025-10-17 22:16:41.075336,RPI_001,Bedroom,27.049637212003205,57.294946959038256,0.06336819089761939,0,0,410.14169110414775,0
2025-09-28 15:31:41.075336,ESP32_002,Bedroom,24.43938506751592,59.1880681586453,0.18370097137186187,0,0,233.9390620979979,0
2025-10-19 01:41:41.075336,ESP32_003,Living Room,24.286578887722182,50.353424111049435,0.05596424844465211,0,0,388.1213736620541,0
2025-10-19 14:46:41.075336,RPI_001,Kitchen,22.019220988205657,62.78079595573527,0.06371882906814291,0,0,260.4667629483019,0
2025-10-01 10:21:41.075336,RPI_001,Living Room,27.64932933144148,51.65661813417337,0.046439088849464544,0,0,420.62990216392245,0
2025-10-26 10:41:41.075336,ESP32_001,Kitchen,24.194893602587857,58.515773528408005,0.09540933081312049,0,0,251.5889694825148,0
2025-09-25 22:26:41.075336,ESP32_002,Garage,24.124918750620168,52.98042701704878,0.0963033817371545,1,0,313.0472440476843,0
2025-10-16 13:11:41.075336,ESP32_003,Bedroom,27.553372295140715,69.8959932959047,0.16825291607561121,0,0,258.9147238129584,0
2025-10-29 03:01:41.075336,ESP32_001,Living Room,8.917277636311782,85.09725875131194,0.7209422999818869,1,0,922.492051453251,1
2025-10-14 13:26:41.075336,RPI_001,Kitchen,25.44802573317964,66.32151629690773,0.05932287136472322,1,1,437.33857989273923,0
2025-10-22 09:06:41.075336,ESP32_002,Living Room,23.342291961643443,75.08336098057728,0.1058978651601644,0,0,292.82561330584707,0
2025-10-22 19:56:41.075336,ESP32_001,Bedroom,26.80742030884709,59.75828573641791,0.05891991636797602,1,1,443.0585106565545,0
2025-10-28 10:31:41.075336,ESP32_001,Kitchen,48.70105458344104,90.63233308743507,0.7488619687441651,1,1,3.5222932853541558,1
2025-10-23 11:36:41.075336,ESP32_003,Bedroom,27.205807929924962,49.62558303591675,0.12875192033730773,1,0,271.8344620244937,0
2025-10-26 02:26:41.075336,ESP32_003,Living Room,25.439426834959953,59.136150156485016,0.1836431318506248,0,1,342.46727493517835,0
2025-10-27 11:06:41.075336,ESP32_002,Bedroom,48.405358799491935,93.44411148942663,0.9386349314008295,1,0,43.520135378242806,1
2025-10-03 04:01:41.075336,RPI_001,Living Room,25.122757526187165,56.12511336730309,0.2168073049799812,0,0,455.7211595330444,0
2025-10-03 11:21:41.075336,ESP32_003,Living Room,30.41304432936023,34.765426374875304,0.1393776703402524,0,0,484.06145296016155,0
2025-10-13 19:06:41.075336,RPI_001,Garage,22.014478120302286,62.75093476943754,0.10259858633577505,0,0,357.0331419826358,0
2025-10-21 03:16:41.075336,ESP32_003,Garage,28.141829225678386,45.36496896695594,0.05689306087731641,1,0,233.5297462819687,0
2025-10-09 13:01:41.075336,ESP32_003,Garage,24.16002009437656,62.7194059094054,0.06505485589878476,0,0,217.7734344771468,0
2025-10-05 05:46:41.075336,RPI_001,Garage,29.690240076496323,61.23457556169143,0.02969287790085494,0,1,276.3697491032736,0
2025-10-01 05:56:41.075336,ESP32_001,Kitchen,24.186629196872293,54.84530726916141,0.07375367396098005,0,1,177.0706085760662,0
2025-10-09 18:36:41.075336,ESP32_001,Living Room,23.262627671092762,67.45186881893828,0.06276675487925432,0,0,558.9983621908498,0
2025-10-04 09:26:41.075336,ESP32_002,Bedroom,27.661872511800226,53.369078261746125,0.14426183068249893,0,0,123.71634008469593,0
2025-10-01 07:26:41.075336,ESP32_001,Bedroom,28.494218063371513,62.922654561557124,0.11100549118968318,1,1,340.1667530486589,0
2025-10-21 06:06:41.075336,ESP32_002,Kitchen,24.64699809342144,81.96332234522522,0.1084892558227378,0,0,15.140040248582238,0
2025-10-18 22:11:41.075336,ESP32_001,Bedroom,25.771760263334507,54.35048473344779,-0.004071858088330285,0,0,188.67743835957845,0
2025-10-19 16:01:41.075336,RPI_001,Garage,24.965454735770066,73.58949951267115,0.06941785558975447,1,0,336.7454578637381,0
2025-10-11 11:01:41.075336,ESP32_002,Bedroom,22.123664631439674,61.58683323618729,0.10043907735727307,0,1,439.7690722076868,0
2025-10-19 19:41:41.075336,ESP32_003,Living Room,22.421159458364638,55.572829304678244,0.1469054679485299,0,0,286.27737097648094,0
2025-10-01 04:56:41.075336,ESP32_003,Kitchen,25.905375699458396,55.41601636787206,0.05248806394273841,1,0,320.4046601097655,0
2025-10-02 11:56:41.075336,ESP32_003,Living Room,23.58372826690862,66.28078696900249,0.1000152482131145,0,0,265.7880902606779,0
2025-10-25 22:21:41.075336,RPI_001,Kitchen,26.154899248142904,53.8037624531071,0.08473808638737995,0,0,241.1072090481651,0
2025-10-24 05:41:41.075336,ESP32_001,Living Room,15.275458524012638,47.823286223935156,0.11347281960990291,1,0,318.67077721717027,0
2025-10-15 18:06:41.075336,RPI_001,Kitchen,29.236080635629747,61.91442047344609,0.11163300459872098,0,0,311.6043996372598,0
2025-10-14 20:26:41.075336,ESP32_003,Kitchen,24.940616966437876,44.69072367487354,0.12373456122425022,0,0,334.6047650317429,0
2025-10-25 00:36:41.075336,ESP32_001,Living Room,19.882122715327796,66.74505033154821,0.16883590473011445,0,0,234.22268392328778,0
2025-10-18 20:21:41.075336,ESP32_003,Garage,23.226944632799704,73.53891859323426,0.14392662792374247,1,1,278.8947387677868,0
2025-10-03 16:16:41.075336,ESP32_001,Living Room,25.596844440389482,58.98592170278136,0.18879234473955978,0,0,295.94516462121766,0
2025-10-18 04:01:41.075336,ESP32_003,Living Room,20.555257685345897,48.67392709478746,0.08052907333587894,0,0,250.8190218478373,0
2025-10-23 14:06:41.075336,ESP32_003,Kitchen,27.724067987608574,68.63605506886287,0.11866677693516361,0,1,293.760761659177,0
2025-10-09 01:46:41.075336,ESP32_003,Living Room,25.293011130245006,55.10533004658009,0.07351849436491487,0,1,301.80554618804746,0
2025-10-03 00:06:41.075336,ESP32_001,Kitchen,23.251724027165253,46.900234456250004,0.10777875563792785,0,0,227.69568486663195,0
2025-10-13 12:31:41.075336,ESP32_003,Living Room,24.654670918230284,68.95850880102806,0.00513113347385917,0,1,132.01954361872558,0
2025-10-08 17:36:41.075336,RPI_001,Garage,24.525538466883038,72.86252086454859,0.033494980860006046,1,0,300.757700464744,0
2025-10-12 18:56:41.075336,RPI_001,Living Room,26.42609683207603,68.02332777884466,0.08208245338222239,1,0,276.35458857735557,0
2025-10-27 03:01:41.075336,ESP32_002,Bedroom,45.059833291570634,88.84545512642538,0.8203191123795323,0,1,40.91581458776129,1
2025-09-28 07:41:41.075336,RPI_001,Bedroom,25.34268294598612,72.47303650664678,0.12972332407766138,0,0,177.90894485369384,0
2025-10-23 11:41:41.075336,ESP32_002,Living Room,23.322508494822376,78.5383415750222,0.08662935970557263,1,0,294.19998234316597,0
2025-10-02 13:41:41.075336,ESP32_002,Living Room,25.924151618512308,56.408683718911256,0.12523906804575355,0,0,189.0607014858884,0
2025-10-05 15:01:41.075336,ESP32_003,Garage,24.16334981754773,56.33282331423967,0.15771781430762127,1,0,407.7092414971717,0
2025-10-13 18:06:41.075336,RPI_001,Bedroom,18.776079887360893,47.23381799755339,0.046556495613087126,0,1,149.2690461419866,0
2025-10-22 01:16:41.075336,ESP32_003,Garage,30.75177744527837,62.438269266167644,0.06402931252494057,0,0,266.0740585425557,0
2025-09-29 15:41:41.075336,ESP32_001,Garage,27.994030329578955,55.18282949064474,0.1248183121817483,0,0,290.9023160099625,0
2025-10-23 19:31:41.075336,ESP32_001,Garage,25.549038784934446,62.01785107370954,0.07908932438974502,0,0,168.38293230317396,0
2025-10-25 17:36:41.075336,ESP32_003,Kitchen,26.74517009491152,59.23951092302958,0.11447239073486913,0,0,339.4867836206792,0
2025-09-30 11:36:41.075336,ESP32_002,Bedroom,25.511248667126463,60.5461178291007,0.1697853740933753,0,0,311.6536776398135,0
2025-10-09 22:36:41.075336,ESP32_002,Living Room,25.955563014396624,56.31116897062976,0.08794705330840062,0,0,387.97602232415835,0
2025-10-02 23:31:41.075336,ESP32_003,Living Room,25.787683987005774,65.98172150334794,0.08407982129729535,0,0,317.1951660553851,0
2025-10-18 02:36:41.075336,ESP32_003,Bedroom,22.959479570956148,54.636539730434784,0.10284359751428822,0,1,256.3402769222106,0
2025-10-09 13:36:41.075336,ESP32_003,Living Room,23.165844257834117,71.16979427640129,0.10290819494861317,0,0,233.81191497085,0
2025-10-27 21:21:41.075336,RPI_001,Bedroom,43.4289209134898,85.46540039564974,0.9139241301234928,1,1,48.67670170575856,1
2025-10-25 17:21:41.075336,ESP32_003,Bedroom,17.473128464514772,61.58549653159643,0.08546944576375426,0,1,243.16054683114515,0
2025-10-07 22:01:41.075336,ESP32_002,Kitchen,24.093458239052136,56.79253628521154,0.04026861984019055,1,0,282.2466938197554,0
2025-09-30 17:11:41.075336,ESP32_001,Garage,20.73456799977447,68.25414597823085,0.11881835185995544,0,0,315.20913669943735,0
2025-09-28 05:46:41.075336,RPI_001,Bedroom,26.84780682083279,48.26369607453202,0.12077689969185014,0,0,352.7459648369594,0
2025-09-30 18:11:41.075336,ESP32_001,Living Room,29.585405279237595,69.06834146372927,0.08705995681955417,0,0,263.74117712022223,0
2025-09-26 07:56:41.075336,ESP32_003,Garage,25.553901575596914,54.791070960962365,0.11959433144710561,0,1,338.0556119398699,0
2025-10-11 22:46:41.075336,ESP32_001,Living Room,25.3858523512149,56.552334201263434,0.1940900916320075,0,0,162.47580926531853,0
2025-10-19 15:56:41.075336,ESP32_001,Garage,25.770252395985363,68.93542205889109,0.10454519286038157,1,1,411.2220600970386,0
2025-10-15 23:31:41.075336,ESP32_003,Kitchen,23.76844455181081,46.55013331391591,0.1519545210988368,0,0,338.79172860180086,0
2025-10-26 08:46:41.075336,RPI_001,Kitchen,24.17248012031063,59.22710499850618,0.11745791918936403,0,0,424.27902222507294,0
2025-10-20 17:16:41.075336,ESP32_003,Bedroom,24.658562384758724,60.52939468234801,0.03151117553704422,0,0,302.49261256912075,0
2025-10-02 21:11:41.075336,ESP32_002,Living Room,27.42136778991193,57.15812117845221,0.046589808427284156,0,1,430.6558313269736,0
2025-10-23 03:31:41.075336,ESP32_002,Kitchen,27.58054791518547,72.46164997877945,0.16101498915025433,1,1,349.48556738450804,0
2025-10-03 03:26:41.075336,ESP32_002,Kitchen,29.92801885976789,56.50114650876997,0.18720840680736472,1,0,291.0930424259369,0
2025-10-04 20:11:41.075336,ESP32_002,Kitchen,27.545292646615856,61.731976427087474,0.11511352564772585,0,0,175.59767067877118,0
2025-09-30 01:06:41.075336,ESP32_002,Kitchen,27.684773130833324,62.41409116370047,0.03821469879889381,0,0,381.4245047297919,0
2025-10-23 05:21:41.075336,ESP32_002,Bedroom,26.753572155512305,48.062881457557225,0.2566163075404231,0,0,315.20887566545713,0
2025-10-26 05:11:41.075336,ESP32_001,Garage,27.643186562141995,72.85486949708985,0.18243929828649763,0,1,496.2946730207585,0
2025-10-21 19:36:41.075336,ESP32_002,Kitchen,24.063784203841802,71.17520548774607,0.09351950273581575,0,0,213.41528176893453,0
2025-10-19 13:51:41.075336,ESP32_002,Garage,23.265659623853068,53.816031470393476,0.1376949818636818,1,1,335.4713921845183,0
2025-10-05 18:26:41.075336,ESP32_003,Garage,26.45162995356412,70.48794439671241,0.1160492984635708,0,1,284.55452350725704,0
2025-10-19 07:26:41.075336,ESP32_003,Kitchen,24.41358206924208,46.48452545735766,0.1407370012909302,0,0,200.4431313080971,0
2025-10-04 15:21:41.075336,RPI_001,Kitchen,27.927450158034127,71.68722794231236,0.13192923330292752,0,0,190.06954971269738,0
2025-10-10 05:41:41.075336,RPI_001,Garage,23.455651975255773,61.83241910458719,0.12899882884786296,0,0,420.0751280974052,0
2025-10-19 00:46:41.075336,ESP32_002,Bedroom,25.80415128276926,69.5586060652498,0.09339589242305542,0,0,311.21834830766056,0
2025-09-29 04:21:41.075336,ESP32_001,Living Room,24.73079291713832,58.18266462384094,0.1298347690455242,1,1,347.2175930864224,0
2025-09-26 16:06:41.075336,ESP32_001,Bedroom,24.655790675599302,60.64791350123381,-0.01763932349426796,1,1,394.45632481074296,0
2025-10-14 07:16:41.075336,ESP32_003,Living Room,26.620863832107087,45.796982199293055,-0.015969906994821925,0,0,177.17478413273614,0
2025-10-01 04:46:41.075336,RPI_001,Kitchen,26.40632276822507,66.75664453256977,0.1113876960629418,0,0,241.39733775529243,0
2025-10-17 17:51:41.075336,RPI_001,Garage,24.444707051736344,53.28619556355048,0.07429543304100186,0,0,307.8066098310429,0
2025-10-12 06:36:41.075336,RPI_001,Bedroom,27.873518893324803,55.36215628621892,0.12147956516570454,0,0,132.19356099358407,0
2025-10-17 22:36:41.075336,ESP32_001,Kitchen,18.09558484699004,48.888762335842245,0.11994685970837243,0,0,186.6571255730568,0
2025-10-03 02:56:41.075336,ESP32_001,Garage,27.453668974075086,56.66619944392335,0.12439334168480048,0,1,312.3274245012377,0
2025-10-25 22:26:41.075336,ESP32_001,Bedroom,27.39570001933177,67.52436200817479,0.09099173131354589,1,1,263.87855083431504,0
2025-10-12 23:36:41.075336,ESP32_003,Kitchen,20.799787830450974,69.90299547099524,0.11527013409467131,0,0,396.8692530943885,0
2025-10-08 05:46:41.075336,ESP32_002,Kitchen,25.582155830817623,58.664742645475116,0.14037095911912142,0,0,394.98211233093264,0
2025-10-20 20:01:41.075336,ESP32_002,Kitchen,25.41895502264769,34.71754899686286,0.014439798549400557,0,0,355.82050270584426,0
2025-10-07 13:41:41.075336,RPI_001,Living Room,31.49516820341981,61.85396656467761,0.1619428017029187,0,1,385.7148808499612,0
2025-10-01 19:01:41.075336,ESP32_001,Bedroom,25.995940991707045,57.58936777534219,0.2003052548708702,0,1,435.659782760057,0
2025-09-26 05:26:41.075336,RPI_001,Bedroom,32.389726337455855,52.21691446993496,0.1984429425602438,0,0,33.43873856353156,0
2025-10-04 12:46:41.075336,ESP32_003,Garage,22.523768410063134,45.823602427725945,0.06189474033061637,0,0,90.71271738462681,0
2025-10-06 06:26:41.075336,ESP32_001,Living Room,20.993555292700325,39.65644132115637,0.10193693045958535,0,1,521.4795272219609,0
2025-10-26 15:56:41.075336,RPI_001,Living Room,23.05459239994259,41.418749862664086,0.1040984602331918,0,0,288.7016080042676,0
2025-10-10 11:56:41.075336,RPI_001,Bedroom,28.53553806939527,55.030368670794985,0.16682970377722495,0,0,304.08787616099096,0
2025-10-24 18:01:41.075336,ESP32_001,Living Room,25.16953194539667,61.210338785027425,0.09028645976820172,0,0,376.3066882688768,0
2025-10-27 04:51:41.075336,ESP32_001,Kitchen,41.92801902666459,88.10994702011953,0.8377865481392325,1,0,6.534160591015481,1
2025-10-21 06:51:41.075336,ESP32_003,Living Room,33.82914500580586,57.149044841716616,0.10010627710789582,0,0,302.4798902637185,0
2025-10-09 14:11:41.075336,RPI_001,Living Room,25.147924994560668,55.22655141556166,0.03506401825053128,1,0,406.0329917664983,0
2025-10-12 03:36:41.075336,ESP32_003,Living Room,23.592607437368773,49.17841864172005,0.0857515245605906,0,1,285.5425851561775,0
2025-10-05 14:51:41.075336,ESP32_003,Kitchen,26.181391894648755,72.5215903696611,0.12061269870173423,0,0,301.51618384452115,0
2025-10-25 07:21:41.075336,ESP32_002,Kitchen,26.713423726114222,57.95139365728615,0.1384485945949259,1,0,302.1367615871698,0
2025-09-28 12:16:41.075336,ESP32_003,Living Room,23.312599672317198,45.37889544804585,0.15903216158302236,0,0,237.18615510716924,0
2025-10-06 00:36:41.075336,ESP32_002,Kitchen,29.418012027252946,45.5261866653691,0.22258563124986455,0,0,358.862141101318,0
2025-10-05 14:31:41.075336,ESP32_001,Kitchen,30.497671130437606,60.20013805001611,0.09524789981535398,1,1,200.85409452232125,0
2025-10-26 04:56:41.075336,RPI_001,Bedroom,24.182719297207385,47.01196445948138,0.026442361901247755,0,1,474.056900995978,0
2025-10-25 04:56:41.075336,ESP32_001,Bedroom,29.76856910831159,53.02921087199303,0.09637189673718632,0,0,308.3398421312172,0
2025-10-09 07:31:41.075336,ESP32_001,Bedroom,19.46861924955776,64.61228261498798,0.09653331459253492,0,1,415.7491671820017,0
2025-10-15 02:06:41.075336,ESP32_001,Bedroom,19.986490682517804,44.98163075370162,0.048969901360934015,0,1,380.5525952330935,0
2025-10-29 12:36:41.075336,ESP32_001,Garage,11.593990799053714,89.41005600931163,0.7752195794652205,1,1,1457.561140896058,1
2025-10-24 08:21:41.075336,ESP32_002,Garage,22.638891163200103,46.91221695514044,0.03753127577625429,1,0,314.82496909573234,0
2025-09-29 21:36:41.075336,ESP32_002,Kitchen,25.84357427190813,63.16087822108934,0.07159691928151997,0,0,187.77467110308044,0
